Y, X, caps_nmmb01, caps_nmmb02, caps_nmmb03, caps_nmmb04, caps_nmmb05, caps_nmmb_rad, core01_arw, core03_arw, core04_arw, core05_arw, core06_arw, core07_arw, core08_arw, core09_arw, core10_arw, s_phys_rad02_arw, s_phys_rad03_arw, s_phys_rad04_arw, s_phys_rad05_arw, s_phys_rad06_arw, s_phys_rad07_arw, s_phys_rad08_arw, s_phys_rad09_arw, s_phys_rad10_arw,,best value,,model 1 mae,,difference
21,22,154.7956854,166.056053,165.7033186,179.6430884,207.4693952,186.0077767,161.1068695,9.77E+35,127.5028173,1.75E+35,9.87E+35,150.4744851,118.8915647,206.2340234,151.3043855,242.5695628,154.3146667,152.6754225,214.0937305,153.3861162,168.6779084,151.7479563,206.0789339,138.8303324, ,118.8915647,,170.8839546,,-51.99238987
21,23,223.4385965,206.1715077,201.4649751,190.8774919,262.8995126,218.3284769,277.8759444,9.97E+35,187.7010187,1.80E+35,1.05E+36,233.0902274,258.6441899,299.8224235,201.0382094,307.1649887,221.0118085,223.8015061,295.8363281,285.7684215,258.6196135,244.9290294,270.3094249,206.0371724, ,187.7010187,,111.5098633,,76.19115541
21,24,262.9584168,309.7396054,305.7039857,348.4376313,260.6720085,304.5087554,320.5360156,9.15E+35,294.8754635,1.75E+35,9.97E+35,300.2135641,342.1601563,399.3722985,285.7891447,368.9282602,340.4949302,403.0596875,263.3748851,295.3205798,296.7943323,364.2235825,374.1377767,308.030957, ,260.6720085,,168.8655111,,91.80649748
21,25,248.4026693,358.0713514,279.0473043,401.6961207,319.425569,303.7231908,298.5258194,1.06E+36,292.3415234,1.99E+35,1.20E+36,309.1168213,259.1639417,385.8161791,306.1234475,298.9192855,302.1392131,298.041659,284.9495605,211.0822151,295.4495563,261.5550322,376.9790039,249.8179829, ,211.0822151,,158.1159247,,52.96629037
21,26,350.7884115,275.9269935,399.3512835,438.5868819,328.5731096,300.6944495,279.2051339,1.37E+36,332.9536898,2.32E+35,1.53E+36,331.1092761,327.1316162,382.3531461,391.2728882,333.8315104,351.8144531,334.7692409,325.0724546,343.5101336,272.3462382,351.7781132,359.7916667,335.405365, ,272.3462382,,301.6597222,,-29.31348399
21,27,302.6301204,279.7617188,422.429825,439.2949785,292.8073382,327.9863014,349.2211217,1.56E+36,378.9457465,2.73E+35,1.78E+36,284.5279405,389.9379883,548.4751537,283.785319,370.8005792,356.8378266,339.5597426,441.5546165,468.3990436,339.7276001,413.4036116,608.128125,263.2225423, ,263.2225423,,213.0093359,,50.21320638
21,28,675.983871,572.1634955,566.6432495,724.1535807,563.7840222,558.2435087,488.169168,1.66E+36,505.7818588,2.73E+35,1.75E+36,504.4235642,591.3045673,580.2172131,723.9036255,744.815483,487.3656124,464.9215016,519.9651989,823.5766059,638.4933535,647.3821023,720.3700835,610.9745483, ,464.9215016,,283.7279297,,181.1935719
21,29,759.3569416,764.1013221,657.4068904,806.7683395,731.1550293,791.3921875,810.6764323,1.61E+36,576.3767578,2.62E+35,1.63E+36,661.5346054,845.7312372,927.8495443,944.7820038,794.4399246,723.625682,759.4025269,654.4519801,900.5417352,933.7501324,800.9248231,847.2635726,800.4516827, ,576.3767578,,365.8728554,,210.5039024
21,30,709.1680373,760.5290865,943.5649671,860.061899,969.6657839,855.4771925,706.56313,1.63E+36,490.3606771,2.66E+35,1.56E+36,503.1667424,960.7689354,734.2301082,785.3638393,725.9590872,662.1011068,718.7838135,873.9181219,602.9107045,776.610612,857.2479771,793.3327997,708.9824219, ,490.3606771,,269.9626116,,220.3980655
21,31,712.9244792,699.9948337,747.4551742,678.4535846,807.087571,762.4982836,656.2358774,1.47E+36,387.3260183,2.56E+35,1.44E+36,551.6411427,990.5275298,898.8667211,533.7180628,727.4592994,687.2604167,753.2170673,503.7702926,813.4086648,718.1745842,898.939165,859.7012019,633.6652961, ,387.3260183,,401.9013672,,-14.57534893
21,32,802.9709821,771.1830767,601.8756413,587.6822183,671.9734605,538.1893415,541.79375,1.42E+36,318.9747425,2.56E+35,1.47E+36,372.8990017,708.7388731,674.7142016,679.3361361,536.1764706,482.2413504,589.1872169,653.1960938,807.6383667,544.515625,701.4352597,735.268596,678.1042668, ,318.9747425,,790.9830198,,-472.0082772
21,33,697.6967516,797.0993454,1073.725208,721.7109876,826.7274926,669.6761364,663.2601351,1.26E+36,450.9333924,2.24E+35,1.25E+36,564.4910482,640.1116416,586.1819957,677.1510983,567.957959,634.1274038,708.0975098,513.3511458,759.4967366,745.7956055,706.1474743,581.21875,690.7721533, ,450.9333924,,1190.681122,,-739.7477301
21,34,938.3820503,1032.323202,1305.971391,653.3012263,917.8722994,748.749261,552.6270533,1.31E+36,357.5184924,2.19E+35,1.38E+36,473.732131,513.9262821,499.0255859,560.2982313,417.6858121,665.6258098,640.1955008,475.8684375,674.4774306,589.4740377,487.6911458,558.9827724,546.1045186, ,357.5184924,,951.6141406,,-594.0956483
21,35,861.6229941,1150.637628,877.5704181,816.640625,1302.556042,820.4050325,483.3935417,1.26E+36,517.8883698,2.43E+35,1.49E+36,582.857015,653.5584416,759.9951306,567.9634284,383.4164379,580.465,855.5674371,447.2023379,770.793471,612.3874383,612.3296233,650.8603252,580.3550092, ,383.4164379,,580.5756392,,-197.1592013
21,36,1023.598376,1171.583476,844.2991857,1274.66705,1195.519063,879.5405844,679.2033854,1.28E+36,686.3072775,2.35E+35,1.42E+36,648.8775608,721.1883333,911.5539485,542.9016927,643.9353927,794.8767248,912.6779983,661.843099,656.3765955,796.2702804,750.733817,796.4554893,633.3649137, ,542.9016927,,829.2004046,,-286.2987119
21,37,868.091847,921.8959335,686.8279221,691.5588831,857.1349927,582.5746528,571.0444336,1.29E+36,510.2159722,2.27E+35,1.23E+36,479.0443576,555.856871,576.6567096,693.0917969,481.216875,718.7464844,711.6693892,618.8382204,574.19228,566.1226357,607.7171053,557.3401331,699.8844792, ,479.0443576,,801.9881466,,-322.9437889
21,38,599.0594136,724.226068,594.8987199,503.9920945,550.7604951,463.1512481,363.9003332,1.35E+36,307.5717406,2.43E+35,1.31E+36,324.2138782,380.6948242,369.7590332,401.5183863,394.1341712,394.7852564,726.4482686,482.3546762,539.6873868,592.8782744,500.2827009,465.6312706,423.085144, ,307.5717406,,854.339227,,-546.7674864
21,39,568.9441034,583.6551339,663.6189431,549.2583008,547.1968085,595.6571929,394.9178874,1.40E+36,341.8416466,2.46E+35,1.33E+36,292.3474343,411.228766,602.367334,601.2590726,413.8493924,506.7221875,431.6738795,672.9280822,547.3450712,696.7595248,496.5340909,573.2458908,562.5670856, ,292.3474343,,779.4638021,,-487.1163678
21,40,748.2519947,781.7703125,634.5065234,667.1478906,712.2612058,909.2147999,509.4501439,1.29E+36,391.7158302,2.37E+35,1.20E+36,368.1263736,426.510609,645.9309111,572.3892687,510.9711143,493.7672794,501.547476,479.2943806,525.0977618,709.3442096,667.9342949,506.8160601,759.8404167, ,368.1263736,,791.3932292,,-423.2668555
21,41,605.8818803,751.1025927,479.5632813,713.8331948,663.0737092,790.8881353,689.7955208,1.13E+36,499.761916,2.27E+35,1.20E+36,496.3773849,573.0176215,632.0924479,743.6341337,732.8080004,665.9063502,759.3539782,603.8257813,763.8695101,911.588399,818.9624594,804.7737419,913.861942, ,479.5632813,,948.3269531,,-468.7636719
21,42,766.672674,1094.293613,694.1616924,794.9534761,952.5488506,916.0279382,721.7523819,1.08E+36,491.7131076,2.17E+35,1.11E+36,616.3073864,618.4696181,910.0118566,754.6849479,936.2801339,535.9182546,896.4910156,639.570585,682.8200714,1119.47526,758.0566907,966.2341821,759.2504058, ,491.7131076,,777.1953125,,-285.4822049
21,43,790.6759868,965.4591759,843.233585,873.0268092,868.4347895,800.3278757,901.9944325,1.01E+36,646.6777511,1.99E+35,1.03E+36,660.5844147,544.9034755,722.6257324,690.3175652,679.3463962,727.9206765,972.8955813,818.7413975,808.5255682,883.209517,731.9831989,712.9372507,769.4864583, ,544.9034755,,855.6682998,,-310.7648243
21,44,1312.965972,1704.183712,790.3537704,1344.792535,907.5126953,916.2471742,981.2480469,9.87E+35,663.058562,1.90E+35,1.01E+36,811.8580395,688.6733774,955.9973169,730.1167675,1101.867874,997.702114,985.5724588,837.8604911,959.7952949,1274.885007,741.4019737,844.0880984,757.4330241, ,663.058562,,588.822437,,74.23612504
21,45,1132.607962,1164.713281,763.3945313,1356.958333,1057.115049,970.4865535,860.4282594,9.32E+35,910.5865675,1.86E+35,9.77E+35,1090.322712,627.6197917,1302.883594,673.1736247,1047.279234,811.4646701,780.6498724,816.0367944,898.5964674,1386.401515,641.1319633,885.4501645,721.7005997, ,627.6197917,,479.9609375,,147.6588542
21,46,605.0222328,762.3114873,905.4097547,1056.191233,962.0292056,708.6885653,1107.731158,9.23E+35,907.0659652,1.81E+35,9.40E+35,858.3360615,833.8322072,1097.267503,872.8790657,862.9097656,894.7172852,708.5198637,886.2749845,892.8286665,878.3227877,869.2721875,925.6814844,688.6383045, ,605.0222328,,407.744107,,197.2781258
21,47,543.8965517,604.6159958,565.1211922,532.9123556,502.0992726,593.692875,799.4480655,8.90E+35,557.6926033,1.75E+35,8.74E+35,555.6455,572.736413,518.5364816,538.8591816,601.0190625,756.1400354,1034.73453,757.3933556,896.8508594,777.3528775,588.7061674,490.1972656,730.9879332, ,490.1972656,,290.3719544,,199.8253112
21,48,569.264156,712.9571954,462.245214,695.6465011,515.0336205,497.4768273,593.6091539,8.74E+35,585.6439549,1.75E+35,8.59E+35,580.1634325,393.1113451,548.5171809,488.2339882,533.8357164,581.0975129,833.228426,659.275993,619.4141355,694.7524595,342.3141843,459.0277699,516.8517578, ,342.3141843,,346.1759496,,-3.861765277
21,49,471.7799592,474.1201898,461.2809546,470.5174457,498.5885636,458.8763242,392.8281948,8.59E+35,394.765058,1.75E+35,8.52E+35,553.2146484,417.0736328,492.231479,418.2611235,604.4926892,358.3694046,473.390408,500.3191761,450.0872897,494.9416571,392.0981841,392.5082465,482.4835111, ,358.3694046,,262.0609938,,96.30841078
21,50,533.5608486,518.3260266,502.6206875,488.2790134,582.1099561,458.3092607,529.5652015,8.90E+35,329.7429199,1.66E+35,8.90E+35,427.6925,404.7341167,525.4108822,498.7766804,538.0875289,367.3786892,436.62301,536.4231527,550.9274148,498.5299479,522.3065175,497.2358218,575.6286142, ,329.7429199,,234.3304919,,95.412428
21,51,497.6781506,584.2219258,589.6656767,527.473375,589.4,532.9625254,520.3833513,8.90E+35,397.570625,1.68E+35,9.15E+35,529.6043572,498.863151,522.5104391,484.3594856,635.8614491,477.9505932,485.806179,410.6158257,499.3119624,503.285784,509.9528485,495.4973734,487.4629444, ,397.570625,,213.4754849,,184.0951401
21,52,634.8992123,721.0995273,658.6378443,705.4977489,766.8616365,701.1536239,587.2335487,9.06E+35,472.4619551,1.83E+35,9.49E+35,643.6706414,605.6499399,717.3812806,722.946875,650.0547619,540.8634259,453.5652734,558.558091,586.0391774,653.4531987,576.7539063,747.0433168,618.8011226, ,453.5652734,,264.4155016,,189.1497718
21,53,808.6573351,661.8246059,621.293578,752.6371228,704.0181548,877.8211969,801.2422697,9.97E+35,629.2578823,1.94E+35,9.77E+35,838.7245575,701.6693782,1111.235596,741.1599935,794.9568685,745.0591978,835.2304688,884.9436553,866.828293,908.4089063,826.0047201,1063.878618,705.1509088, ,621.293578,,383.9274313,,237.3661467
21,54,733.7477273,782.6878651,708.7399764,841.8637153,882.1073639,995.6700721,1005.713289,9.97E+35,750.9052734,1.95E+35,9.97E+35,748.1342728,852.6409284,903.5272229,803.6834343,874.0477519,726.8816044,680.1073232,1148.961507,851.4085526,933.7824458,852.5342105,1110.679209,897.6427135, ,680.1073232,,252.2681187,,427.8392045
21,55,739.7865991,933.3847087,920.3418516,959.1306951,947.6390467,1049.17696,842.8524639,9.59E+35,847.1108016,1.92E+35,9.59E+35,903.307966,980.0122251,1084.183667,937.7620668,878.4244539,678.7616071,819.514108,1093.947487,908.7241951,984.8511833,902.9947401,1056.978828,945.1435355, ,678.7616071,,272.1223416,,406.6392656
21,56,886.1621791,962.759003,860.7073538,1045.229539,1074.085637,1080.05,1144.746936,9.68E+35,835.3204406,1.83E+35,9.40E+35,1203.270878,1074.948036,1464.185334,1220.097731,981.8426777,974.4477163,1014.35432,1118.101869,981.1112132,1092.107054,1226.752806,1315.634745,1165.011719, ,835.3204406,,345.2010691,,490.1193715
21,57,654.3405172,1009.029674,744.8636485,902.2918527,909.8158766,806.2006048,913.9026626,9.68E+35,1008.628809,1.78E+35,9.15E+35,1082.199795,839.0752904,1166.033682,972.9610877,762.348125,1127.759987,918.7800245,996.0829981,773.9959777,1020.770808,935.8852635,1016.353715,887.153095, ,654.3405172,,321.1964699,,333.1440473
21,58,626.7497439,534.1038678,601.5039703,608.8289644,575.5203503,553.2304688,755.5871333,9.68E+35,848.3583066,1.90E+35,9.23E+35,736.3576858,734.8320313,793.6399288,658.8696429,673.6331826,870.6941964,807.2854004,792.0749393,620.2163584,684.7648359,774.8339629,857.5726974,738.3559923, ,534.1038678,,194.3555814,,339.7482864
21,59,837.0828252,786.0734883,1185.740779,868.1260886,1102.632182,791.7055856,895.1981189,8.90E+35,972.7053761,1.90E+35,8.98E+35,731.6917735,1028.084576,911.9247855,921.4251563,832.9939904,817.8783687,964.2845644,1014.246416,945.1053922,708.8058364,848.4566406,1060.866575,899.7231158, ,708.8058364,,137.7671786,,571.0386578
21,60,1019.735537,962.5835433,1090.037448,883.34375,1065.438419,845.0267857,921.2486478,8.90E+35,926.447894,1.88E+35,9.15E+35,849.9437897,1065.083874,1064.414828,1095.422917,962.5679612,864.0970874,905.1674326,1024.530892,969.6194723,969.7048939,1066.137798,888.3239976,903.1891687, ,845.0267857,,229.6542614,,615.3725244
21,61,390.0522966,353.8236956,473.9485212,469.5599841,542.2777669,355.357605,492.5645581,1.05E+36,280.7948242,1.95E+35,1.01E+36,307.6911414,558.7768842,469.2778646,400.9753667,558.576132,356.6664142,453.6159427,647.8432349,372.3257728,461.1931379,526.7798016,538.6916788,437.7334582, ,280.7948242,,91.19295099,,189.6018732
21,62,464.7852582,420.2169054,555.1002262,472.2856277,547.5378808,399.1709523,559.8629351,1.29E+36,230.2024089,2.19E+35,1.16E+36,344.9104901,665.2247954,716.8376838,614.223644,842.9583509,327.5069074,313.8598177,891.5745739,420.5353065,615.9457081,585.8361545,527.8067948,617.9485374, ,230.2024089,,13.92994254,,216.2724663
21,63,450.3766105,586.0920139,480.9441475,468.1818427,364.4525574,493.6939592,893.0004058,1.26E+36,429.7594589,2.14E+35,1.29E+36,693.8704317,509.9619855,472.8447754,622.5991728,706.1935938,729.1982964,743.3331106,487.9666238,642.6416853,847.7542969,621.0607096,937.2352679,639.542627, ,364.4525574,,10.65532227,,353.7972352
21,64,358.7561532,295.115409,435.9417318,243.9585868,348.2948521,232.1097188,572.4720335,1.35E+36,416.79791,2.56E+35,1.31E+36,370.64025,645.223887,569.3731343,622.2547917,454.7909354,862.2010459,389.3540264,575.6712612,591.1091974,529.2699479,569.1550946,446.8614502,638.909464, ,232.1097188,,9.67211688,,222.4376019
21,65,315.4883486,141.7303125,483.4624645,167.8760121,151.0762908,220.124496,712.6118421,1.33E+36,222.7460592,2.81E+35,1.33E+36,301.416276,399.1376953,178.0296082,415.9908671,173.9582807,446.1655561,353.4676011,322.4137784,369.4357462,285.5562559,422.4269339,246.1661133,551.0908778, ,141.7303125,,9.53071733,,132.1995952
21,66,471.6524533,212.5278994,242.6268404,146.1150535,315.1427557,399.1166476,487.6979403,1.08E+36,339.1450423,2.98E+35,1.26E+36,264.8049276,260.8504123,259.8796059,266.7690826,108.5637436,463.6031335,272.6572483,188.7641977,139.4607639,474.1601267,515.0259445,150.2823979,305.691636, ,108.5637436,,9.613799513,,98.94994408
22,0,97.24695012,104.2975006,97.80702978,105.4730715,99.622529,110.4908805,33.77914268,8.90E+35,50.11160086,2.27E+35,1.01E+36,67.81164745,34.40334744,60.35303701,26.28513956,35.89031318,45.43775885,65.23011364,55.73128948,19.35756138,68.36125262,29.02532404,52.83111838,25.12593661, ,19.35756138,,12.48714905,,6.870412336
22,1,88.61300331,100.823651,84.35606512,94.63823085,89.26933442,102.6758872,53.54805235,8.67E+35,85.29688314,1.88E+35,9.06E+35,70.35184701,39.78153677,80.38125691,57.00765625,54.82108931,77.77595945,48.74822443,50.54072361,44.14724952,76.67905181,39.88620521,72.62065474,45.37029622, ,39.78153677,,23.93808345,,15.84345331
22,2,91.33891296,104.5493438,71.37541078,95.97598438,94.46067761,102.8567166,45.80746879,8.74E+35,51.46457159,1.80E+35,9.06E+35,64.02735925,32.75343424,64.5150357,51.83917184,37.08259499,31.18412482,40.47260591,35.13299445,28.67320781,53.54440195,32.62181537,44.50489638,31.3555749, ,28.67320781,,23.48968716,,5.183520645
22,3,65.78128202,82.60617316,61.35541992,65.51142013,112.427267,70.54262171,14.36550968,9.40E+35,33.7318542,1.83E+35,9.49E+35,35.55653516,22.35961065,45.3511314,32.55272516,22.16751571,17.46198784,24.19582547,22.17528809,23.22609202,31.62749459,21.35608791,25.19709764,15.52802912, ,14.36550968,,17.76338169,,-3.397872008
22,4,53.43532151,62.42195776,55.92766462,55.94060579,61.36386294,56.41481934,17.08261494,1.06E+36,25.04870913,1.86E+35,9.97E+35,33.6340601,21.22220021,34.51770636,29.00380124,15.83766833,20.88283328,18.88462477,25.3405885,15.59120066,31.37799269,17.2163982,25.91341064,13.17745457, ,13.17745457,,15.48255358,,-2.305099009
22,5,32.69308934,36.86573745,40.45837032,37.6742446,28.24523744,36.45665678,9.128914388,9.77E+35,17.8773752,1.81E+35,9.32E+35,20.9051588,21.05779577,29.89846594,16.12349347,8.983235079,16.33654333,9.67582414,34.33892426,14.49775719,13.98507456,22.51252375,28.90958659,18.18214166, ,8.983235079,,14.75073347,,-5.767498396
22,6,65.62459697,88.81615423,66.8861104,91.85467782,57.21536353,72.12887549,147.7702344,9.32E+35,79.88043478,2.03E+35,9.32E+35,80.07892238,155.2523381,219.7410075,122.9389279,115.6063918,135.0129967,93.19654352,173.2117286,154.1730639,86.6985816,215.0000264,232.0915715,127.5742188, ,57.21536353,,14.06665604,,43.14870749
22,7,207.8471848,237.1739417,271.5238715,221.4054097,273.4350649,224.1673018,246.0928267,1.56E+36,243.4861408,3.07E+35,1.47E+36,247.237207,286.2503516,454.7624099,374.3674479,261.6218074,256.9584147,294.9854782,280.2413583,218.0538102,243.7638374,272.5544882,323.6039871,385.8089767, ,207.8471848,,7.216710663,,200.6304741
22,8,233.5215402,229.4736328,186.4239622,185.9826727,192.4671798,188.0934656,190.8841429,1.33E+36,193.5482356,2.29E+35,1.19E+36,213.438172,170.826416,187.4753957,280.3601563,294.0678711,237.8228237,211.0630425,206.2141443,203.7812081,249.3132533,192.5501982,168.2073889,255.3470853, ,168.2073889,,19.24777533,,148.9596135
22,9,104.6756459,119.053419,79.57758789,97.56500714,107.643465,109.7937012,80.04125612,1.25E+36,127.2723214,2.32E+35,1.29E+36,118.4526811,102.9117795,184.0878348,86.83155097,122.1354241,82.43263134,108.3117676,109.1364145,98.43968633,109.4394673,85.50767728,128.9162197,96.04392981, ,79.57758789,,21.92195231,,57.65563558
22,10,158.8204772,188.5040993,157.1329055,169.8257921,197.9680176,130.8191584,223.5905007,1.44E+36,167.4942726,2.52E+35,1.53E+36,183.487456,172.1398639,272.5499537,218.6099575,243.8327357,205.0301514,213.8403971,237.7188372,201.7277708,209.955485,222.8903942,219.3374934,213.8325364, ,130.8191584,,11.78280953,,119.0363489
22,11,182.2420327,216.626123,153.8417287,199.1245058,181.2588989,176.9838006,204.3196925,1.38E+36,160.8699219,2.56E+35,1.38E+36,233.889133,176.3009284,199.5184955,206.677602,239.4646267,217.9433113,272.9026903,194.6574069,206.3158504,315.3514695,222.8166504,205.0558966,209.6961375, ,153.8417287,,1.877598021,,151.9641307
22,12,227.8858507,261.624783,234.8654514,243.5037576,276.152319,247.6471595,251.2057554,1.40E+36,189.0717964,2.69E+35,1.37E+36,276.7542146,215.4964974,295.1978575,262.5846122,313.2643229,237.014388,302.4997721,216.8591452,232.7825165,346.3791083,259.0816747,285.4296,245.7653388, ,189.0717964,,8.864757885,,180.2070385
22,13,161.8654608,209.771909,259.1982859,201.3002194,225.1502033,206.2595533,237.149334,1.47E+36,174.4889509,2.89E+35,1.49E+36,208.103643,254.6324162,213.7876057,266.7579472,205.4896358,221.5407114,236.6246478,223.9695533,244.3233398,273.1646686,243.3044474,248.1447675,274.0769915, ,161.8654608,,30.29987312,,131.5655877
22,14,244.0789063,219.0153611,192.9496674,242.5601563,185.0282161,249.87264,284.3339507,1.42E+36,239.8781664,2.85E+35,1.47E+36,238.8808311,220.9671128,248.8984065,316.7875397,319.9725302,277.3947234,294.6078249,257.9437988,237.3645508,310.845339,264.6018066,240.6198967,337.525192, ,185.0282161,,49.18002241,,135.8481937
22,15,244.6218647,241.9330679,264.1377724,192.3551968,217.0077871,240.4176604,237.6871648,1.33E+36,206.6410876,2.49E+35,1.35E+36,220.1879112,248.3171765,201.9503191,229.3771542,259.572528,211.3417251,271.0608428,260.5380859,271.1362592,263.4485774,245.0950035,213.7744286,235.8219253, ,192.3551968,,71.97343306,,120.3817637
22,16,177.660376,156.6633666,145.7576873,157.0459099,137.1935686,159.0549316,187.9146066,1.31E+36,120.6620977,2.27E+35,1.29E+36,154.3540039,135.3542202,181.6663123,211.6202895,179.0989539,158.732666,226.0771886,159.2161092,234.3876674,203.5693784,189.5094684,180.7476664,197.1473633, ,120.6620977,,39.53874461,,81.12335314
22,17,83.13256836,91.1054796,123.0413967,132.7511858,82.08184888,95.32820148,118.6720355,1.28E+36,99.23128072,2.19E+35,1.28E+36,72.7521632,109.7178548,159.060583,125.5039346,112.0727132,142.0165882,131.1888428,98.80297134,124.9236789,98.63379584,123.1679963,142.9462363,121.724721, ,72.7521632,,70.28239122,,2.469771984
22,18,137.6995666,153.9780083,163.5180017,151.9972214,206.3284115,166.8857545,148.3748133,1.29E+36,157.6277253,2.10E+35,1.31E+36,112.0227668,133.6424098,219.1755208,120.0083395,122.8669782,190.1934144,155.1232368,149.8900757,111.6583073,120.4898546,127.081231,149.2504539,127.667925, ,111.6583073,,64.93248901,,46.72581828
22,19,105.0847678,92.96252972,178.1030971,91.02250249,182.9155939,132.5950448,148.3394531,1.17E+36,104.6855267,2.03E+35,1.22E+36,94.43264938,184.0542522,149.4703941,226.1815186,145.7126434,144.0866097,134.424372,128.9337064,110.719549,113.4032696,188.1317871,105.9005705,224.0931346, ,91.02250249,,112.8747266,,-21.85222407
22,20,149.7912972,151.6891485,165.9704841,154.1008799,167.5169524,167.8384819,163.0736979,1.02E+36,150.3831064,1.92E+35,1.02E+36,141.9132471,171.3385022,217.4116046,213.8404582,185.0568644,159.4721287,189.8853975,178.7622018,166.9764214,163.2497781,184.5343495,156.4207119,220.4285836, ,141.9132471,,232.7437905,,-90.83054342
22,21,245.2986654,218.636625,302.3051178,281.9677903,266.2658071,322.032005,300.0973958,9.40E+35,263.3925614,1.70E+35,9.40E+35,239.9794751,340.0283995,360.4980469,314.3726021,282.2834611,332.7500399,305.8717448,334.8674851,246.9291141,265.2378983,346.2969888,342.2433956,313.6503727, ,218.636625,,222.7175293,,-4.080904297
22,22,263.8398753,278.9464688,279.281187,263.9121258,324.1037577,350.4542363,353.0059896,9.59E+35,217.3315313,1.60E+35,9.40E+35,253.6918697,301.7881434,413.5106948,259.7902456,423.5740017,312.966534,351.799977,448.1658482,366.6554237,358.3332217,310.9141008,369.9200959,280.6633168, ,217.3315313,,188.3958008,,28.93573047
22,23,181.3601017,184.9797867,197.9544531,180.1124907,273.955924,198.5717099,256.1057342,9.23E+35,179.8951711,1.72E+35,9.15E+35,215.0312843,205.2125211,220.2910156,214.3927539,226.3544347,211.7744739,214.3909818,271.4077296,223.4319336,236.3015587,230.3979193,213.6648828,246.5975797, ,179.8951711,,155.6860931,,24.20907798
22,24,245.5362374,230.2947011,301.4057745,314.4279474,291.6220439,304.525897,304.2803622,9.68E+35,245.2052128,1.78E+35,9.68E+35,231.3015965,328.4459274,333.1025391,303.2938436,289.8662492,285.1703906,334.3454187,296.9060906,276.8546796,259.2850797,382.9080835,294.518176,297.9353193, ,230.2947011,,150.4056803,,79.88902075
22,25,316.830337,311.1160974,364.4909796,348.1263253,310.4586227,307.5370361,240.6310938,1.17E+36,245.1300741,2.08E+35,1.40E+36,271.9385181,276.8360253,343.7592773,256.3959301,301.3794189,274.3867441,241.2180664,250.7436159,295.064633,265.7869591,285.9620077,219.6919571,221.3569399, ,219.6919571,,162.1952944,,57.49666272
22,26,387.4394531,278.7997634,362.8301049,460.0283454,352.7041952,402.6291893,366.9977319,1.44E+36,344.1351162,2.37E+35,1.56E+36,301.223085,380.4605152,424.3953758,368.1686618,361.9219308,392.6910706,240.943827,435.2437365,362.9086442,359.5717386,330.6969556,415.0075861,365.3353075, ,240.943827,,140.6309976,,100.3128295
22,27,443.5681152,363.2483675,488.6867712,538.0621652,458.3584422,430.7721265,350.6029331,1.49E+36,471.3876161,2.73E+35,1.69E+36,426.9014085,442.6927562,486.0092634,459.637642,377.8615417,477.2873535,348.337029,518.4756944,453.0387931,441.234003,438.3801432,592.0296175,487.2348801, ,348.337029,,131.2751695,,217.0618594
22,28,548.3562963,472.9238882,493.3754483,580.456583,446.972272,576.1854567,487.9375,1.78E+36,467.721231,3.02E+35,1.88E+36,537.7147305,393.8247596,808.6303791,517.8664467,513.0471755,629.375558,515.5077132,572.8212691,559.1096698,597.2081277,488.9792816,816.7137974,537.4747984, ,393.8247596,,165.7489624,,228.0757972
22,29,757.6729403,670.5589139,729.0643426,782.465554,662.8671875,769.2579427,780.5321733,1.72E+36,504.1546303,2.77E+35,1.61E+36,603.3502769,722.99937,893.5121822,813.3880429,782.3365767,674.1724709,741.9059896,696.1433863,945.6482928,823.2089214,742.0868956,843.9871557,809.9622803, ,504.1546303,,305.8854034,,198.269227
22,30,595.8080357,715.7088294,842.9099432,717.4438244,763.1633185,678.1178385,777.8458534,1.66E+36,516.0978757,2.62E+35,1.56E+36,610.2326746,871.8268229,603.5390051,823.8933532,709.0994544,599.9310826,585.0446671,602.4770585,756.2710681,931.717803,858.2088584,741.5424391,656.5665229, ,516.0978757,,277.4661735,,238.6317022
22,31,646.9560033,847.2793929,981.0057091,807.9236568,882.8163377,785.1846591,803.3103579,1.51E+36,448.8789063,2.62E+35,1.56E+36,537.9971384,1106.234375,797.1191115,599.5137019,608.093688,776.4241071,807.8571105,699.1465495,598.785773,670.515625,924.3232256,829.7143029,755.7728365, ,448.8789063,,378.0228142,,70.85609209
22,32,803.616291,723.4097282,965.9232893,713.8388247,798.0517437,904.1904438,978.6087148,1.29E+36,405.968666,2.35E+35,1.33E+36,592.651388,1220.147171,1098.138542,879.246875,1018.162835,790.3993178,859.4455236,864.9259562,1112.659736,842.9794792,968.7939312,957.5176866,1189.771432, ,405.968666,,421.7030484,,-15.73438241
22,33,660.5637429,577.0430715,733.8349067,599.1398926,745.5579688,418.528926,767.9140075,1.31E+36,491.9545898,2.37E+35,1.33E+36,548.2836349,633.7737881,878.8223892,640.4467905,670.063239,977.9164402,943.7460938,549.9790179,983.8390411,910.6768466,796.1159221,686.1399916,785.2118229, ,418.528926,,1036.052891,,-617.5239646
22,34,1012.76903,811.2866655,759.3182091,667.0695124,897.1061047,697.4415901,511.3928285,1.22E+36,522.4819124,2.37E+35,1.37E+36,602.9285114,603.0351027,735.2472656,673.503105,576.3796415,733.730619,635.2422877,454.1186587,627.9528839,652.3536887,581.4410852,661.0005729,751.5514323, ,454.1186587,,1055.042969,,-600.9243101
